session_id,timestamp,event_type,product_id,user_id,device
SES150166,2024-02-15 22:29:00,view_item,,U8478,Desktop
SES166364,2024-02-21 17:51:00,view_item,P0146,U6515,Desktop
SES857679,2024-03-25 08:16:00,purchase,P0048,,Desktop
SES688562,2024-04-05 04:02:00,view_item,P0333,U4611,Desktop
SES219595,2024-05-08 03:54:00,view_item,,,Desktop
SES637464,2024-01-14 21:40:00,view_item,P0018,U1762,Mobile
SES949702,2024-01-28 23:03:00,search,P0302,,Desktop
SES373435,2024-04-23 06:55:00,add_to_cart,,U4675,Desktop
SES761954,2024-02-29 10:17:00,search,P0418,,Mobile
SES452058,2024-04-21 03:06:00,view_item,P0194,,Mobile
SES981622,2024-06-24 07:27:00,view_item,P0168,U6807,Mobile
SES849675,2024-06-10 10:12:00,add_to_cart,P0143,U8985,Mobile
SES201803,2024-05-27 20:12:00,view_item,P0421,,Tablet
SES889717,2024-03-28 06:09:00,search,P0440,U2502,Desktop
SES388833,2024-03-23 20:52:00,add_to_cart,P0148,,Mobile
SES227734,2024-03-04 16:58:00,view_item,,,Tablet
SES497281,2024-05-24 03:54:00,view_item,P0090,,Desktop
SES460654,2024-03-23 10:04:00,add_to_cart,P0486,U6671,Desktop
SES642954,2024-03-22 10:58:00,view_item,P0395,,Desktop
SES610953,2024-04-13 03:02:00,view_item,P0290,,Mobile
SES591524,2024-06-29 22:36:00,view_item,P0337,,Desktop
SES190077,2024-02-17 04:38:00,view_item,P0313,,Desktop
SES542853,2024-03-08 08:08:00,remove_from_cart,P0219,,Tablet
SES370209,2024-02-04 17:49:00,view_item,,U6932,Tablet
SES451254,2024-02-22 12:35:00,search,P0159,U3316,Desktop
SES201770,2024-05-11 19:24:00,search,P0250,,Tablet
SES153833,2024-05-06 00:28:00,view_item,P0132,,Mobile
SES761477,2024-05-07 15:37:00,view_item,P0125,,Mobile
SES298091,2024-05-21 01:35:00,search,P0323,,Tablet
SES147756,2024-06-08 00:42:00,remove_from_cart,P0057,,Mobile
SES596437,2024-06-30 17:39:00,remove_from_cart,P0063,,Mobile
SES685730,2024-06-27 14:03:00,view_item,,U6269,Desktop
SES859116,2024-05-26 09:55:00,view_item,P0026,,Mobile
SES193936,2024-01-13 18:58:00,view_item,,,Mobile
SES734125,2024-03-09 08:02:00,view_item,P0132,,Tablet
SES289327,2024-02-02 23:19:00,view_item,P0011,,Mobile
SES151627,2024-02-17 02:14:00,search,P0282,,Mobile
SES904696,2024-06-11 13:10:00,view_item,,,Tablet
SES953550,2024-03-30 16:25:00,view_item,,,Tablet
SES138258,2024-02-29 18:39:00,add_to_cart,P0391,,Desktop
SES189407,2024-02-13 03:06:00,view_item,P0395,,Mobile
SES470703,2024-04-22 00:13:00,add_to_cart,P0347,U2876,Tablet
SES847140,2024-02-04 16:58:00,search,P0183,,Mobile
SES950395,2024-04-22 15:17:00,view_item,P0221,,Tablet
SES458774,2024-04-10 14:45:00,view_item,P0272,,Desktop
SES658605,2024-04-11 10:04:00,view_item,P0493,,Mobile
SES464671,2024-03-22 13:03:00,remove_from_cart,P0161,,Mobile
SES851532,2024-02-03 00:13:00,add_to_cart,,,Desktop
SES491177,2024-02-18 16:00:00,remove_from_cart,P0052,,Tablet
SES993330,2024-03-04 07:33:00,view_item,P0124,,Mobile
SES611320,2024-04-29 00:09:00,view_item,,,Mobile
SES703108,2024-06-10 09:55:00,view_item,P0272,,Tablet
SES693063,2024-02-24 22:59:00,search,,U1335,Mobile
SES691651,2024-06-17 07:28:00,remove_from_cart,,,Desktop
SES488787,2024-04-30 02:03:00,add_to_cart,,,Mobile
SES644136,2024-01-24 01:47:00,search,P0078,,Desktop
SES838960,2024-03-01 03:57:00,remove_from_cart,,,Tablet
SES594810,2024-02-25 03:24:00,search,P0210,,Mobile
SES298275,2024-04-17 13:50:00,remove_from_cart,P0170,U9791,Desktop
SES473507,2024-01-16 12:00:00,view_item,P0375,U39,Desktop
SES455380,2024-01-01 06:53:00,add_to_cart,P0420,,Desktop
SES310190,2024-04-06 03:55:00,add_to_cart,P0410,U9141,Tablet
SES697640,2024-01-01 14:11:00,add_to_cart,P0188,,Desktop
SES779986,2024-04-27 18:09:00,add_to_cart,P0048,,Desktop
SES666764,2024-06-23 20:02:00,add_to_cart,P0230,,Desktop
SES733971,2024-04-10 19:23:00,search,P0356,U590,Mobile
SES969064,2024-03-17 07:40:00,remove_from_cart,,U5707,Desktop
SES282800,2024-05-28 23:13:00,add_to_cart,P0376,,Desktop
SES379071,2024-01-05 11:25:00,add_to_cart,P0295,,Mobile
SES951978,2024-04-30 00:37:00,view_item,,,Desktop
SES877547,2024-05-27 02:07:00,purchase,,U8270,Mobile
SES733369,2024-05-09 20:43:00,remove_from_cart,P0228,,Mobile
SES295716,2024-03-08 03:46:00,add_to_cart,P0363,,Tablet
SES706711,2024-05-12 04:24:00,view_item,P0009,U7571,Mobile
SES884715,2024-06-09 23:00:00,add_to_cart,P0475,U5151,Desktop
SES276769,2024-04-18 09:17:00,view_item,P0092,,Tablet
SES377224,2024-04-07 17:51:00,view_item,P0158,U9632,Desktop
SES514138,2024-04-13 11:54:00,view_item,,,Tablet
SES617953,2024-01-19 16:20:00,view_item,,,Mobile
SES648105,2024-06-18 22:58:00,view_item,P0049,,Tablet
SES335474,2024-03-06 23:49:00,view_item,P0297,,Desktop
SES471296,2024-03-21 20:02:00,view_item,P0048,,Mobile
SES179201,2024-03-20 16:40:00,add_to_cart,P0159,,Mobile
SES867747,2024-05-28 09:19:00,search,P0247,U7499,Tablet
SES397431,2024-03-28 09:41:00,search,P0396,,Mobile
SES439292,2024-03-14 14:53:00,view_item,P0073,,Desktop
SES776098,2024-01-26 16:09:00,view_item,P0155,,Mobile
SES324966,2024-02-07 12:32:00,add_to_cart,P0067,U6513,Desktop
SES711496,2024-03-30 11:28:00,view_item,P0068,,Mobile
SES984888,2024-04-25 20:45:00,view_item,P0271,,Desktop
SES908427,2024-01-23 17:07:00,view_item,P0383,U4930,Mobile
SES340972,2024-06-28 04:23:00,remove_from_cart,P0002,,Tablet
SES295224,2024-02-29 15:04:00,view_item,P0170,,Mobile
SES492426,2024-05-24 12:34:00,add_to_cart,P0096,U5397,Mobile
SES490640,2024-04-16 05:41:00,view_item,P0314,U7569,Tablet
SES203910,2024-03-23 10:50:00,view_item,P0279,,Mobile
SES234617,2024-03-21 00:16:00,view_item,P0186,,Desktop
SES954236,2024-01-10 07:22:00,remove_from_cart,P0066,,Tablet
SES372287,2024-06-02 08:18:00,search,P0083,,Mobile
SES698007,2024-04-08 06:57:00,search,P0207,,Desktop
SES308487,2024-03-29 16:42:00,search,P0117,,Desktop
SES160099,2024-03-28 22:50:00,view_item,P0177,,Tablet
SES498324,2024-03-24 01:20:00,search,,,Mobile
SES624702,2024-03-21 17:02:00,view_item,,U4533,Mobile
SES348845,2024-02-09 00:14:00,add_to_cart,P0243,,Tablet
SES415933,2024-01-23 15:59:00,view_item,P0434,,Desktop
SES829767,2024-01-10 14:57:00,add_to_cart,,U960,Mobile
SES650608,2024-04-08 08:19:00,view_item,P0123,U3813,Tablet
SES876873,2024-01-29 14:31:00,view_item,,U2163,Mobile
SES930782,2024-01-25 23:39:00,view_item,P0083,U4243,Mobile
SES483574,2024-03-27 03:00:00,add_to_cart,P0088,,Mobile
SES143517,2024-05-07 08:34:00,view_item,P0184,,Tablet
SES573761,2024-06-23 01:25:00,search,P0115,U2082,Tablet
SES450394,2024-05-19 15:08:00,view_item,P0247,,Desktop
SES850507,2024-04-02 06:34:00,add_to_cart,P0262,,Mobile
SES645341,2024-03-31 05:19:00,view_item,P0129,U3222,Tablet
SES567180,2024-06-19 04:06:00,view_item,,U880,Tablet
SES973710,2024-06-12 14:54:00,view_item,,,Mobile
SES566017,2024-04-13 10:42:00,search,,,Tablet
SES162344,2024-03-27 08:17:00,view_item,P0086,,Tablet
SES457021,2024-04-07 13:38:00,search,,,Desktop
SES484862,2024-01-22 05:55:00,add_to_cart,,,Mobile
SES415774,2024-05-14 09:15:00,remove_from_cart,P0154,,Desktop
SES449160,2024-04-18 06:55:00,view_item,P0080,U1283,Desktop
SES200594,2024-04-05 22:26:00,view_item,,U484,Mobile
SES564402,2024-03-29 06:07:00,add_to_cart,P0244,,Tablet
SES878348,2024-01-11 19:14:00,view_item,P0066,,Tablet
SES163377,2024-04-28 23:18:00,remove_from_cart,P0260,,Desktop
SES680902,2024-04-09 05:28:00,view_item,P0412,,Tablet
SES773747,2024-03-24 12:24:00,remove_from_cart,P0425,U5766,Tablet
SES920767,2024-04-22 02:11:00,view_item,P0328,U5672,Desktop
SES635824,2024-03-24 17:24:00,view_item,P0105,,Desktop
SES811478,2024-02-02 07:46:00,view_item,P0240,U2764,Desktop
SES821430,2024-02-11 03:27:00,purchase,P0450,,Desktop
SES516121,2024-04-15 03:25:00,view_item,,,Desktop
SES617093,2024-01-12 00:52:00,add_to_cart,,,Desktop
SES199582,2024-06-17 11:39:00,view_item,P0455,,Tablet
SES247063,2024-01-30 10:48:00,remove_from_cart,P0009,,Desktop
SES115679,2024-02-05 23:04:00,view_item,P0259,,Mobile
SES366637,2024-01-27 00:25:00,view_item,P0022,,Desktop
SES380252,2024-03-26 10:01:00,view_item,,,Tablet
SES622922,2024-03-01 16:23:00,view_item,P0162,,Tablet
SES943146,2024-06-25 11:22:00,view_item,P0471,,Tablet
SES690193,2024-06-05 16:24:00,view_item,P0497,,Tablet
SES833263,2024-06-04 08:29:00,view_item,P0263,,Tablet
SES996221,2024-01-02 04:52:00,remove_from_cart,P0058,U547,Desktop
SES722057,2024-06-17 23:29:00,remove_from_cart,P0200,U4727,Mobile
SES906556,2024-01-16 03:03:00,remove_from_cart,P0392,U6802,Desktop
SES610001,2024-06-19 18:23:00,add_to_cart,P0120,U7303,Desktop
SES664868,2024-05-05 09:45:00,add_to_cart,P0134,,Mobile
SES751706,2024-04-04 05:36:00,view_item,P0065,,Mobile
SES162189,2024-01-17 08:47:00,search,P0391,,Mobile
SES264270,2024-04-12 03:55:00,add_to_cart,P0067,,Mobile
SES548234,2024-02-07 01:40:00,search,,,Desktop
SES799829,2024-04-21 20:43:00,view_item,P0018,,Tablet
SES491687,2024-06-25 15:44:00,view_item,P0157,U3233,Desktop
SES226720,2024-05-19 11:23:00,add_to_cart,P0258,U4686,Desktop
SES162605,2024-05-23 23:37:00,add_to_cart,P0097,,Mobile
SES545422,2024-01-04 08:21:00,add_to_cart,P0452,,Mobile
SES395399,2024-06-29 09:25:00,search,P0125,,Desktop
SES548422,2024-06-06 02:41:00,view_item,P0066,U6921,Desktop
SES924421,2024-04-23 02:11:00,view_item,P0211,,Desktop
SES265585,2024-03-18 13:37:00,purchase,P0349,,Desktop
SES428143,2024-04-18 06:34:00,view_item,,,Mobile
SES552249,2024-05-26 05:08:00,add_to_cart,P0156,,Desktop
SES299999,2024-03-23 22:47:00,add_to_cart,P0360,,Mobile
SES855827,2024-04-10 05:23:00,view_item,P0329,U7611,Mobile
SES503380,2024-05-30 20:09:00,purchase,,,Mobile
SES486676,2024-01-04 11:22:00,remove_from_cart,,,Mobile
SES572151,2024-03-23 06:27:00,view_item,P0034,U7494,Tablet
SES378948,2024-05-15 07:24:00,remove_from_cart,P0489,U2753,Tablet
SES500523,2024-02-28 00:45:00,search,,U9049,Mobile
SES423049,2024-05-03 15:52:00,add_to_cart,P0398,,Tablet
SES826290,2024-04-05 15:25:00,search,P0220,,Desktop
SES962307,2024-05-01 04:59:00,view_item,P0186,,Tablet
SES630982,2024-01-22 00:31:00,add_to_cart,P0172,U1056,Tablet
SES663295,2024-03-19 07:02:00,view_item,,U1501,Mobile
SES136734,2024-05-20 20:40:00,view_item,P0236,,Desktop
SES450760,2024-01-23 19:57:00,add_to_cart,,,Mobile
SES212054,2024-05-12 12:04:00,view_item,P0083,U8153,Desktop
SES163969,2024-04-01 06:18:00,view_item,P0392,,Desktop
SES190326,2024-04-23 21:59:00,search,P0030,,Tablet
SES675610,2024-02-22 06:27:00,search,P0265,U2875,Tablet
SES412636,2024-02-22 11:27:00,view_item,P0272,,Desktop
SES437325,2024-06-23 09:22:00,view_item,P0148,,Tablet
SES988360,2024-05-20 14:11:00,view_item,P0273,,Tablet
SES364954,2024-03-05 14:47:00,add_to_cart,,U3823,Desktop
SES348530,2024-05-23 18:28:00,remove_from_cart,P0142,,Tablet
SES387051,2024-03-23 10:24:00,add_to_cart,P0280,,Tablet
SES711719,2024-04-14 21:53:00,remove_from_cart,P0248,,Desktop
SES924916,2024-04-14 05:27:00,add_to_cart,,,Desktop
SES479409,2024-03-26 19:22:00,remove_from_cart,P0453,,Desktop
SES310841,2024-02-24 18:54:00,view_item,P0259,U3644,Tablet
SES546747,2024-04-09 17:21:00,view_item,P0483,,Mobile
SES254800,2024-02-22 01:23:00,view_item,P0221,,Mobile
SES954612,2024-03-24 04:33:00,search,P0070,U4344,Tablet
SES277356,2024-04-22 15:56:00,view_item,P0008,U6582,Tablet
SES249400,2024-01-18 08:14:00,view_item,P0033,U6484,Desktop
SES413282,2024-01-05 04:06:00,view_item,,,Mobile
SES483119,2024-01-02 22:35:00,view_item,P0369,,Tablet
SES979776,2024-04-25 23:14:00,search,P0353,,Tablet
SES796171,2024-06-16 21:57:00,search,P0206,U8941,Desktop
SES314609,2024-06-07 03:09:00,add_to_cart,P0143,,Tablet
SES727201,2024-01-15 22:20:00,add_to_cart,P0103,,Tablet
SES426762,2024-03-24 17:37:00,view_item,P0482,U1633,Mobile
SES320551,2024-04-17 12:49:00,view_item,P0254,U9686,Mobile
SES182328,2024-05-24 14:00:00,remove_from_cart,P0037,,Desktop
SES902382,2024-01-03 05:31:00,add_to_cart,,,Mobile
SES748704,2024-04-09 05:06:00,view_item,P0445,,Desktop
SES154481,2024-06-02 14:53:00,purchase,P0164,,Desktop
SES323366,2024-01-10 22:22:00,view_item,P0197,,Tablet
SES886507,2024-04-13 06:01:00,add_to_cart,,,Mobile
SES711774,2024-06-12 05:51:00,search,,U5921,Tablet
SES642888,2024-03-26 11:19:00,search,P0276,,Tablet
SES853750,2024-03-23 03:18:00,view_item,,,Mobile
SES418537,2024-02-23 12:45:00,view_item,P0415,,Mobile
SES899876,2024-01-09 16:44:00,view_item,P0006,,Desktop
SES639035,2024-04-06 16:51:00,add_to_cart,P0088,U718,Desktop
SES590918,2024-03-25 03:46:00,add_to_cart,,,Tablet
SES305787,2024-03-01 08:40:00,add_to_cart,P0371,,Tablet
SES295807,2024-02-11 15:40:00,view_item,P0276,U3949,Tablet
SES249588,2024-05-07 07:02:00,add_to_cart,P0498,,Tablet
SES118689,2024-01-19 04:21:00,search,,,Mobile
SES276362,2024-03-05 00:37:00,view_item,P0365,,Tablet
SES194172,2024-04-26 19:44:00,remove_from_cart,P0286,U8552,Desktop
SES787566,2024-06-18 19:09:00,view_item,,U7981,Tablet
SES616667,2024-04-24 14:52:00,view_item,,U2618,Mobile
SES628564,2024-04-20 18:31:00,remove_from_cart,,,Desktop
SES828938,2024-01-24 04:57:00,add_to_cart,P0052,,Tablet
SES657164,2024-03-22 14:43:00,search,P0416,,Desktop
SES846737,2024-01-28 12:23:00,view_item,,,Desktop
SES352086,2024-04-20 14:30:00,view_item,P0283,,Mobile
SES412339,2024-02-20 19:26:00,view_item,,U6078,Mobile
SES843368,2024-05-11 11:17:00,search,P0324,,Tablet
SES291877,2024-05-20 22:49:00,view_item,,,Desktop
SES513629,2024-03-09 11:04:00,view_item,P0156,,Tablet
SES718308,2024-04-23 21:05:00,view_item,,U4358,Mobile
SES799210,2024-06-04 14:01:00,view_item,,U3576,Desktop
SES880852,2024-03-21 03:34:00,search,P0280,,Mobile
SES645244,2024-06-18 19:49:00,view_item,P0325,U622,Desktop
SES387873,2024-01-28 20:44:00,remove_from_cart,P0264,U91,Tablet
SES390461,2024-04-22 20:05:00,add_to_cart,P0169,U9204,Tablet
SES251624,2024-04-10 21:47:00,view_item,P0138,U6878,Desktop
SES160996,2024-03-30 12:22:00,view_item,P0348,,Tablet
SES309553,2024-04-27 12:50:00,view_item,P0241,,Mobile
SES210625,2024-01-19 03:43:00,search,P0322,,Mobile
SES783233,2024-06-19 03:26:00,view_item,,U9508,Mobile
SES615295,2024-03-30 09:14:00,add_to_cart,P0386,U8393,Desktop
SES208303,2024-04-07 04:53:00,purchase,P0260,,Mobile
SES969975,2024-03-20 00:18:00,remove_from_cart,P0417,,Mobile
SES396868,2024-03-15 17:50:00,view_item,P0156,,Desktop
SES719644,2024-02-24 09:48:00,add_to_cart,P0337,,Mobile
SES509293,2024-03-08 11:03:00,view_item,P0369,U6255,Desktop
SES303729,2024-02-15 06:28:00,search,P0132,U8491,Mobile
SES105183,2024-04-18 09:47:00,add_to_cart,P0285,U8922,Desktop
SES809562,2024-04-05 20:02:00,view_item,P0091,U6672,Desktop
SES530429,2024-01-20 20:28:00,add_to_cart,P0165,,Mobile
SES401579,2024-04-13 16:50:00,add_to_cart,P0151,,Mobile
SES540786,2024-05-24 19:46:00,add_to_cart,P0174,,Tablet
SES325358,2024-03-23 13:49:00,view_item,P0326,,Mobile
SES341542,2024-06-04 19:15:00,add_to_cart,P0120,,Mobile
SES857720,2024-06-02 03:18:00,search,P0349,U7990,Tablet
SES173219,2024-05-12 13:42:00,remove_from_cart,P0078,,Mobile
SES767126,2024-01-31 20:46:00,purchase,,,Desktop
SES150086,2024-02-04 22:21:00,view_item,P0253,U4716,Desktop
SES812088,2024-05-15 02:01:00,add_to_cart,P0099,U7738,Mobile
SES272491,2024-03-03 22:18:00,view_item,,,Desktop
SES568084,2024-03-27 08:52:00,view_item,P0244,,Tablet
SES338989,2024-06-17 16:33:00,view_item,P0317,U2821,Mobile
SES907267,2024-04-17 05:59:00,add_to_cart,P0299,,Tablet
SES114711,2024-05-14 12:15:00,purchase,P0189,,Desktop
SES105697,2024-03-03 10:29:00,view_item,P0439,,Mobile
SES423753,2024-05-06 19:47:00,view_item,,,Desktop
SES564875,2024-05-23 12:41:00,search,,U1207,Tablet
SES565496,2024-04-15 21:46:00,view_item,P0096,,Tablet
SES183475,2024-02-05 02:03:00,view_item,,U7670,Tablet
SES997600,2024-01-11 12:59:00,view_item,P0268,U5136,Mobile
SES862723,2024-05-25 06:37:00,remove_from_cart,,U5140,Desktop
SES612282,2024-01-07 20:50:00,view_item,P0430,U418,Desktop
SES393650,2024-03-21 05:10:00,view_item,P0131,U2625,Tablet
SES651921,2024-03-16 10:38:00,view_item,P0188,U197,Mobile
SES429134,2024-03-10 20:44:00,remove_from_cart,,,Mobile
SES435742,2024-03-16 15:31:00,remove_from_cart,,,Desktop
SES458334,2024-02-04 08:24:00,remove_from_cart,P0355,,Tablet
SES631177,2024-04-09 13:27:00,add_to_cart,P0216,,Desktop
SES942933,2024-03-24 11:25:00,view_item,P0476,,Mobile
SES514443,2024-05-13 17:19:00,add_to_cart,,U251,Desktop
SES443936,2024-05-13 10:43:00,view_item,P0213,,Desktop
SES364341,2024-02-23 20:17:00,view_item,P0190,,Desktop
SES735422,2024-06-07 17:02:00,search,,U3024,Desktop
SES630897,2024-01-02 03:09:00,view_item,P0209,U8872,Desktop
SES821597,2024-01-13 14:25:00,purchase,P0190,,Tablet
SES839482,2024-04-21 12:37:00,search,P0272,,Desktop
SES671881,2024-02-22 13:09:00,search,P0242,,Mobile
SES205193,2024-05-25 01:07:00,search,P0463,,Desktop
SES646171,2024-02-06 22:08:00,purchase,P0213,U6491,Mobile
SES643547,2024-04-19 14:51:00,add_to_cart,P0425,,Mobile
SES818006,2024-05-11 09:06:00,view_item,P0300,U3542,Desktop
SES125347,2024-03-19 03:21:00,add_to_cart,P0014,,Mobile
SES432625,2024-03-01 10:06:00,view_item,P0097,U3608,Tablet
SES642587,2024-06-12 09:42:00,view_item,P0112,,Desktop
SES590626,2024-01-15 18:03:00,view_item,,,Mobile
SES179642,2024-03-22 19:02:00,add_to_cart,P0118,U4088,Mobile
SES251908,2024-01-16 12:56:00,search,P0271,U9713,Mobile
SES290108,2024-04-26 22:34:00,add_to_cart,,,Tablet
SES929946,2024-03-24 11:03:00,view_item,P0320,U632,Mobile
SES646323,2024-05-06 17:21:00,purchase,,,Mobile
SES195408,2024-02-04 17:33:00,view_item,P0372,,Desktop
SES795949,2024-04-13 13:11:00,search,,U3595,Desktop
SES723303,2024-06-04 10:39:00,view_item,P0361,,Mobile
SES470094,2024-06-24 00:02:00,view_item,P0452,U2341,Desktop
SES128808,2024-03-23 04:04:00,view_item,,,Mobile
SES513558,2024-01-12 04:32:00,add_to_cart,P0183,,Mobile
SES759480,2024-04-09 14:39:00,add_to_cart,P0179,U4111,Tablet
SES822914,2024-05-18 07:13:00,view_item,P0240,U5419,Desktop
SES290269,2024-03-05 02:49:00,view_item,P0101,U1433,Desktop
SES878745,2024-05-24 22:41:00,remove_from_cart,,U2005,Tablet
SES813594,2024-04-13 13:29:00,view_item,P0245,,Desktop
SES135632,2024-02-04 09:30:00,view_item,,U5813,Mobile
SES275528,2024-06-27 05:21:00,search,P0391,,Tablet
SES605078,2024-03-21 05:33:00,view_item,P0411,,Tablet
SES201860,2024-02-03 19:43:00,view_item,P0155,,Tablet
SES751667,2024-02-07 16:26:00,view_item,P0268,,Tablet
SES503151,2024-02-18 08:05:00,view_item,P0324,,Desktop
SES622372,2024-03-28 00:34:00,view_item,P0027,,Tablet
SES290270,2024-03-07 05:33:00,remove_from_cart,P0373,,Tablet
SES150957,2024-04-26 23:30:00,remove_from_cart,P0329,U4256,Desktop
SES300252,2024-04-26 04:33:00,view_item,P0401,,Tablet
SES919554,2024-06-08 13:07:00,add_to_cart,P0254,,Desktop
SES573501,2024-03-26 23:30:00,view_item,P0361,,Tablet
SES332819,2024-02-06 15:09:00,remove_from_cart,P0190,U4645,Desktop
SES312715,2024-02-04 18:28:00,search,P0493,,Tablet
SES242640,2024-04-14 09:29:00,view_item,P0383,U2750,Tablet
SES972848,2024-01-08 03:17:00,search,,U3991,Desktop
SES224873,2024-05-17 10:51:00,view_item,P0162,,Mobile
SES544524,2024-02-16 13:21:00,view_item,P0019,,Desktop
SES190833,2024-06-26 05:58:00,view_item,P0282,U6594,Tablet
SES249771,2024-06-29 08:22:00,view_item,,U6873,Desktop
SES808123,2024-03-21 15:41:00,view_item,P0186,,Tablet
SES677914,2024-02-23 02:35:00,remove_from_cart,P0096,,Desktop
SES748022,2024-05-05 20:15:00,add_to_cart,,U9043,Tablet
SES834221,2024-04-18 06:37:00,remove_from_cart,P0329,U3859,Mobile
SES918447,2024-01-15 09:31:00,add_to_cart,P0285,U1344,Tablet
SES671477,2024-04-01 21:47:00,view_item,P0236,,Mobile
SES970010,2024-06-23 12:33:00,add_to_cart,P0387,U6643,Mobile
SES953863,2024-03-22 10:00:00,remove_from_cart,P0296,U3774,Tablet
SES657017,2024-01-04 19:04:00,remove_from_cart,P0487,,Mobile
SES185775,2024-03-10 23:49:00,remove_from_cart,P0437,U1230,Mobile
SES696550,2024-03-01 15:46:00,view_item,,,Desktop
SES802704,2024-02-16 20:05:00,view_item,P0101,U4340,Desktop
SES736762,2024-03-23 05:09:00,view_item,P0187,,Tablet
SES231180,2024-01-12 07:37:00,view_item,P0076,U2444,Desktop
SES724228,2024-03-27 03:07:00,view_item,P0420,U3868,Mobile
SES868936,2024-05-28 12:07:00,view_item,P0116,,Tablet
SES718608,2024-06-15 18:10:00,add_to_cart,,U8120,Desktop
SES423239,2024-03-27 06:26:00,view_item,P0035,,Tablet
SES452719,2024-02-14 12:33:00,search,P0437,U8227,Tablet
SES252922,2024-03-09 11:59:00,add_to_cart,,,Tablet
SES435795,2024-05-02 08:58:00,view_item,P0166,U9358,Tablet
SES215091,2024-05-12 09:01:00,view_item,P0326,,Desktop
SES346649,2024-04-19 11:53:00,search,P0425,U4801,Tablet
SES178004,2024-01-19 09:27:00,view_item,P0060,,Mobile
SES589788,2024-02-04 17:43:00,view_item,P0440,U7507,Desktop
SES273792,2024-03-12 23:31:00,add_to_cart,P0277,U6553,Mobile
SES125582,2024-02-18 18:33:00,view_item,P0296,,Mobile
SES550686,2024-03-18 21:38:00,view_item,P0452,U2391,Desktop
SES138642,2024-03-30 08:14:00,view_item,P0459,U6405,Mobile
SES305092,2024-01-25 22:15:00,view_item,P0083,,Tablet
SES110718,2024-01-14 16:03:00,add_to_cart,,,Tablet
SES727586,2024-04-06 08:37:00,remove_from_cart,P0315,,Desktop
SES264251,2024-06-11 21:15:00,add_to_cart,,U9916,Tablet
SES691135,2024-04-07 08:48:00,search,P0270,U9733,Desktop
SES279520,2024-03-28 21:45:00,search,,,Desktop
SES238531,2024-01-21 17:49:00,remove_from_cart,P0339,,Desktop
SES270034,2024-05-02 03:41:00,view_item,P0433,,Tablet
SES317076,2024-01-25 17:48:00,view_item,P0349,,Mobile
SES325209,2024-03-29 09:35:00,view_item,P0053,,Tablet
SES387245,2024-06-04 09:48:00,add_to_cart,P0283,,Tablet
SES179540,2024-03-01 14:09:00,view_item,P0061,,Tablet
SES472073,2024-06-17 11:20:00,search,,U3822,Tablet
SES912298,2024-05-31 06:16:00,view_item,P0490,,Desktop
SES278390,2024-02-02 17:20:00,add_to_cart,P0216,,Mobile
SES281935,2024-05-18 06:01:00,view_item,P0034,,Mobile
SES202666,2024-03-25 17:31:00,remove_from_cart,,,Mobile
SES530102,2024-04-25 17:27:00,view_item,,U1110,Tablet
SES680210,2024-01-04 12:53:00,add_to_cart,P0260,,Desktop
SES681412,2024-06-20 22:02:00,view_item,P0484,,Mobile
SES992845,2024-03-27 02:54:00,view_item,P0368,,Desktop
SES109965,2024-02-29 07:22:00,remove_from_cart,P0026,,Mobile
SES759265,2024-06-15 13:25:00,remove_from_cart,P0250,,Mobile
SES528984,2024-03-25 06:21:00,add_to_cart,P0137,U2729,Desktop
SES657305,2024-04-12 20:38:00,view_item,,,Desktop
SES957157,2024-03-24 05:05:00,view_item,P0477,,Mobile
SES332631,2024-03-08 02:26:00,view_item,,U1865,Tablet
SES402666,2024-03-13 17:49:00,purchase,P0344,,Tablet
SES872731,2024-02-10 11:53:00,add_to_cart,,U7058,Mobile
SES386926,2024-03-30 00:55:00,add_to_cart,P0074,,Tablet
SES417624,2024-01-22 01:54:00,remove_from_cart,P0223,U4115,Mobile
SES587065,2024-03-20 14:31:00,add_to_cart,P0100,U4425,Tablet
SES907508,2024-05-03 04:33:00,add_to_cart,P0238,U2555,Desktop
SES616459,2024-03-05 20:49:00,add_to_cart,,,Desktop
SES871817,2024-03-30 03:13:00,view_item,,,Mobile
SES807063,2024-02-17 14:24:00,view_item,P0398,,Desktop
SES606708,2024-03-29 04:44:00,view_item,P0306,U9031,Mobile
SES795333,2024-02-07 08:13:00,add_to_cart,P0383,U8296,Desktop
SES113483,2024-04-12 01:10:00,view_item,P0481,,Desktop
SES966387,2024-03-22 05:44:00,search,P0057,,Tablet
SES284420,2024-03-29 19:43:00,add_to_cart,P0204,U8098,Desktop
SES447515,2024-05-26 00:15:00,search,,,Tablet
SES655998,2024-04-15 18:42:00,view_item,P0198,,Mobile
SES429971,2024-03-25 05:58:00,view_item,P0355,U8380,Mobile
SES708971,2024-04-02 06:27:00,view_item,P0074,,Mobile
SES624644,2024-01-26 05:36:00,search,P0319,U129,Desktop
SES478074,2024-03-21 21:24:00,view_item,P0335,U2054,Tablet
SES619920,2024-03-24 21:33:00,search,P0398,U4580,Mobile
SES837959,2024-05-11 21:48:00,view_item,P0275,U9838,Mobile
SES569483,2024-05-05 11:55:00,view_item,P0369,U4213,Desktop
SES709962,2024-03-05 11:00:00,view_item,P0338,U4271,Tablet
SES670244,2024-03-17 06:34:00,view_item,,,Tablet
SES958969,2024-01-28 02:17:00,add_to_cart,P0229,,Tablet
