transaction_id,date,store_id,customer_id,product_id,quantity,price,payment_method
TXN00053300,2024-03-01,ST007,CUST02110,P0038,5,37655,Debit Card
TXN00074804,2024-01-26,ST019,CUST08788,P0485,4,1318,Cash
TXN00045657,2024-04-28,ST015,CUST07260,P0310,4,25585,Credit Card
TXN00066469,2024-04-19,ST048,CUST06481,P0291,5,17479,UPI
TXN00047431,2024-06-08,ST042,CUST06012,P0091,4,7742,Credit Card
TXN00082998,2024-02-26,ST016,CUST08388,P0139,2,4181,UPI
TXN00020790,2024-01-12,ST048,CUST00128,P0471,5,4533,UPI
TXN00050627,2024-02-07,ST007,CUST07068,P0212,3,32990,UPI
TXN00041849,2024-06-08,ST009,CUST04593,P0350,4,1805,Credit Card
TXN00030000,2024-04-16,ST039,CUST09381,P0195,5,2970,UPI
TXN00080447,2024-02-14,ST030,CUST06344,P0294,5,167,Cash
TXN00085457,2024-04-25,ST019,CUST00018,P0391,1,1392,Credit Card
TXN00043096,2024-02-10,ST033,CUST00146,P0435,3,6469,Credit Card
TXN00022724,2024-04-30,ST040,CUST06879,P0072,2,375,Credit Card
TXN00061455,2024-01-30,ST034,CUST04739,P0419,3,1569,Debit Card
TXN00011154,2024-05-26,ST030,CUST01979,P0183,3,380,Debit Card
TXN00051367,2024-05-29,ST041,CUST01313,P0059,2,1447,Cash
TXN00002219,2024-01-24,ST036,CUST03868,P0019,3,2396,Credit Card
TXN00006110,2024-06-26,ST009,CUST02681,P0425,1,9592,Debit Card
TXN00097734,2024-04-21,ST011,CUST04287,P0370,2,1352,Credit Card
TXN00018099,2024-01-04,ST024,CUST08840,P0319,4,1353,Debit Card
TXN00011765,2024-04-15,ST029,CUST08854,P0035,3,746,Cash
TXN00044242,2024-05-24,ST043,CUST02074,P0049,3,701,Debit Card
TXN00051066,2024-04-17,ST034,CUST01492,P0051,3,534,Cash
TXN00040364,2024-06-23,ST018,CUST05938,P0145,4,20363,UPI
TXN00069316,2024-02-05,ST005,CUST09238,P0465,2,21721,Cash
TXN00001104,2024-06-30,ST007,CUST02974,P0098,2,4132,UPI
TXN00088419,2024-02-11,ST023,CUST08304,P0066,2,11181,UPI
TXN00078868,2024-04-26,ST044,CUST04870,P0001,5,1797,UPI
TXN00002409,2024-03-26,ST005,CUST05234,P0114,3,1704,UPI
TXN00082063,2024-02-07,ST049,CUST03165,P0010,3,6279,Credit Card
TXN00024825,2024-03-08,ST014,CUST07108,P0193,2,21807,Debit Card
TXN00043477,2024-02-03,ST023,CUST01513,P0342,1,478,Debit Card
TXN00090713,2024-06-12,ST000,CUST01382,P0050,5,16968,UPI
TXN00058360,2024-01-25,ST037,CUST04488,P0216,4,11390,Cash
TXN00066737,2024-01-24,ST038,CUST08077,P0391,4,1392,Cash
TXN00008939,2024-03-06,ST037,CUST03800,P0250,4,4146,Cash
TXN00070109,2024-01-22,ST028,CUST04995,P0337,1,3860,Debit Card
TXN00027547,2024-04-07,ST013,CUST09429,P0202,5,1199,Cash
TXN00082516,2024-03-30,ST018,CUST07581,P0273,2,584,Credit Card
TXN00003315,2024-04-21,ST026,CUST03995,P0208,2,254,Debit Card
TXN00015003,2024-01-18,ST000,CUST01215,P0115,2,29166,UPI
TXN00025123,2024-06-04,ST038,CUST02063,P0307,5,14868,Cash
TXN00012748,2024-02-06,ST039,CUST07292,P0071,1,318,UPI
TXN00030203,2024-04-14,ST010,CUST08982,P0219,3,1785,Credit Card
TXN00033243,2024-01-21,ST017,CUST08007,P0316,2,48387,UPI
TXN00013440,2024-03-20,ST039,CUST01728,P0395,1,729,Debit Card
TXN00082093,2024-03-08,ST043,CUST02387,P0028,1,553,Cash
TXN00096382,2024-01-07,ST023,CUST00225,P0057,4,1218,UPI
TXN00032670,2024-01-22,ST027,CUST05923,P0432,5,361,UPI
TXN00039145,2024-06-15,ST017,CUST05437,P0170,4,3792,Debit Card
TXN00026588,2024-06-10,ST006,CUST04383,P0242,3,-1511,UPI
TXN00084256,2024-05-17,ST037,CUST09237,P0120,3,3688,UPI
TXN00037187,2024-03-09,ST040,CUST05806,P0080,4,3841,UPI
TXN00044009,2024-05-15,ST043,CUST08235,P0146,3,7300,Cash
TXN00090610,2024-03-23,ST004,CUST08386,P0115,3,29166,UPI
TXN00057097,2024-03-27,ST026,CUST06594,P0048,4,1622,Cash
TXN00009147,2024-03-22,ST012,CUST02535,P0189,2,1003,Debit Card
TXN00007017,2024-01-17,ST007,CUST01059,P0247,3,1191,UPI
TXN00087904,2024-05-26,ST011,CUST06415,P0487,4,1888,Debit Card
TXN00025769,2024-03-14,ST039,CUST09084,P0225,1,4696,Cash
TXN00047421,2024-04-09,ST028,CUST04352,P0229,2,1759,Cash
TXN00062256,2024-06-01,ST039,CUST07198,P0496,1,640,UPI
TXN00068503,2024-06-01,ST032,CUST03913,P0451,1,512,Debit Card
TXN00052421,2024-05-20,ST029,CUST04104,P0438,3,1735,UPI
TXN00070296,2024-05-20,ST032,CUST09679,P0097,4,12511,Credit Card
TXN00055450,2024-04-17,ST011,CUST08678,P0208,5,254,Cash
TXN00067322,2024-02-12,ST021,CUST05409,P0145,4,20363,Cash
TXN00094040,2024-06-11,ST045,CUST04037,P0078,4,1537,UPI
TXN00081253,2024-06-12,ST031,CUST05655,P0278,2,2306,Cash
TXN00028174,2024-02-19,ST037,CUST01371,P0172,1,830,UPI
TXN00045199,2024-04-16,ST009,CUST01305,P0370,5,1352,Cash
TXN00010133,2024-03-27,ST024,CUST04661,P0207,2,3873,Debit Card
TXN00001854,2024-06-14,ST004,CUST05308,P0371,5,1643,Cash
TXN00062243,2024-05-08,ST041,CUST03375,P0072,1,375,Credit Card
TXN00037757,2024-03-13,ST019,CUST08110,P0091,3,7742,Cash
TXN00009930,2024-05-25,ST049,CUST02550,P0178,4,4862,Debit Card
TXN00001872,2024-03-30,ST040,CUST04451,P0001,3,1797,UPI
TXN00087424,2024-03-20,ST015,CUST00164,P0137,5,6699,Debit Card
TXN00023972,2024-03-01,ST033,CUST07511,P0284,2,2763,UPI
TXN00060065,2024-03-02,ST030,CUST07809,P0148,3,1399,UPI
TXN00008686,2024-03-07,ST039,CUST06721,P0331,5,1732,Cash
TXN00033081,2024-06-18,ST013,CUST02368,P0331,5,1732,Cash
TXN00019329,2024-03-01,ST016,CUST06484,P0420,3,10496,Debit Card
TXN00080648,2024-03-26,ST012,CUST08240,P0105,5,49831,Credit Card
TXN00098972,2024-05-11,ST044,CUST00583,P0117,5,9501,UPI
TXN00036496,2024-03-23,ST039,CUST04443,P0127,4,1003,Credit Card
TXN00020029,2024-01-23,ST013,CUST06348,P0364,2,884,Credit Card
TXN00056007,2024-05-09,ST044,CUST04900,P0266,5,915,Cash
TXN00015504,2024-04-21,ST010,CUST06084,P0465,1,21721,Debit Card
TXN00018380,2024-01-13,ST021,CUST03265,P0167,4,25076,UPI
TXN00008605,2024-03-22,ST048,CUST00910,P0292,1,2609,UPI
TXN00071979,2024-03-19,ST005,CUST06795,P0292,5,2609,Credit Card
TXN00084072,2024-04-21,ST044,CUST02252,P0263,3,38944,Credit Card
TXN00077455,2024-04-08,ST010,CUST02283,P0128,1,35064,UPI
TXN00066167,2024-05-18,ST041,CUST03009,P0421,3,1134,Debit Card
TXN00002888,2024-05-22,ST046,CUST00807,P0293,2,9831,UPI
TXN00083367,2024-02-04,ST049,CUST04531,P0410,4,9621,Credit Card
TXN00064919,2024-06-06,ST040,CUST08145,P0463,5,741,Cash
TXN00066845,2024-04-20,ST047,CUST00327,P0083,1,484,Debit Card
TXN00091876,2024-04-02,ST030,CUST03290,P0448,4,1409,UPI
TXN00021965,2024-06-23,ST022,,P0496,3,640,Cash
TXN00054024,2024-02-02,ST018,CUST00640,P0020,5,1286,Debit Card
TXN00096421,2024-02-15,ST015,CUST07202,P0452,5,3752,Cash
TXN00098862,2024-02-17,ST041,CUST01492,P0485,5,1318,Credit Card
TXN00003054,2024-04-20,ST024,CUST02213,P0207,1,3873,Credit Card
TXN00099212,2024-03-15,ST008,CUST01338,P0472,2,8023,Cash
TXN00022491,2024-03-02,ST003,CUST06738,P0323,4,407,Debit Card
TXN00014985,2024-03-26,ST048,CUST05512,P0132,2,2821,Debit Card
TXN00005402,2024-06-22,ST034,CUST01419,P0136,5,43435,Debit Card
TXN00093306,2024-02-01,ST023,CUST05304,P0379,3,17228,Credit Card
TXN00074417,2024-03-30,ST020,CUST05861,P0067,4,108,UPI
TXN00069804,2024-06-30,ST001,CUST07793,P0195,1,2970,Debit Card
TXN00068839,2024-05-03,ST012,CUST05776,P0203,4,861,Credit Card
TXN00015254,2024-04-16,ST005,CUST09004,P0012,4,7384,UPI
TXN00041535,2024-04-02,ST045,,P0337,5,3860,Credit Card
TXN00003384,2024-01-08,ST014,CUST04287,P0407,5,1658,Credit Card
TXN00011571,2024-03-25,ST007,CUST08575,P0386,5,6041,UPI
TXN00085440,2024-02-17,ST040,CUST04553,P0469,5,29040,Cash
TXN00086027,2024-04-24,ST030,CUST07068,P0225,2,4696,Debit Card
TXN00023414,2024-04-09,ST044,CUST07188,P0100,5,2010,Debit Card
TXN00025857,2024-03-21,ST045,CUST00428,P0322,1,663,Debit Card
TXN00018097,2024-06-21,ST015,CUST06613,P0294,5,167,UPI
TXN00085258,2024-04-16,ST004,CUST04987,P0038,3,37655,Debit Card
TXN00041696,2024-03-02,ST018,CUST02720,P0203,5,861,Cash
TXN00012784,2024-04-06,ST000,CUST09004,P0293,5,9831,Cash
TXN00055115,2024-03-02,ST044,CUST08160,P0364,5,884,UPI
TXN00042150,2024-04-05,ST040,CUST08664,P0159,3,4571,UPI
TXN00036452,2024-01-18,ST004,CUST07294,P0061,5,1667,Debit Card
TXN00077333,2024-01-16,ST012,CUST01903,P0379,4,17228,UPI
TXN00081002,2024-06-05,ST049,CUST08352,P0131,3,23822,UPI
TXN00011234,2024-02-09,ST028,CUST06482,P0409,2,44312,Debit Card
TXN00052448,2024-06-06,ST020,CUST00818,P0168,1,5115,Debit Card
TXN00089070,2024-03-29,ST040,CUST05341,P0474,2,296,UPI
TXN00016035,2024-04-06,ST047,CUST07874,P0247,1,1191,UPI
TXN00097843,2024-04-07,ST043,CUST07852,P0230,1,3521,Credit Card
TXN00061659,2024-03-26,ST012,CUST04267,P0167,2,25076,Debit Card
TXN00067290,2024-03-16,ST028,CUST09382,P0452,1,3752,UPI
TXN00098619,2024-06-05,ST032,CUST08981,P0437,5,1543,Debit Card
TXN00057724,2024-03-07,ST025,CUST04661,P0344,2,22551,Debit Card
TXN00026448,2024-01-26,ST025,CUST07824,P0009,5,1037,UPI
TXN00047815,2024-01-28,ST014,CUST04932,P0066,3,11181,Credit Card
TXN00012199,2024-04-25,ST037,CUST04745,P0456,4,3836,Credit Card
TXN00086641,2024-04-14,ST027,CUST02931,P0065,3,13971,Debit Card
TXN00049106,2024-02-21,ST049,CUST08112,P0401,5,2176,Credit Card
TXN00001700,2024-06-23,ST023,,P0256,1,1052,Cash
TXN00044670,2024-03-22,ST042,CUST02297,P0430,4,1644,Debit Card
TXN00062268,2024-03-08,ST028,CUST03227,P0435,2,6469,Credit Card
TXN00036653,2024-06-19,ST033,,P0406,1,30868,UPI
TXN00038458,2024-04-30,ST044,CUST02953,P0249,3,7961,UPI
TXN00090765,2024-03-30,ST038,CUST02331,P0399,1,1456,Debit Card
TXN00067007,2024-01-20,ST037,CUST02101,P0314,4,7893,Cash
TXN00054738,2024-02-20,ST005,CUST03522,P0357,5,546,Debit Card
TXN00024919,2024-03-27,ST002,CUST05036,P0145,4,20363,UPI
TXN00098302,2024-02-10,ST018,CUST09542,P0460,2,402,Cash
TXN00070666,2024-01-18,ST039,CUST02892,P0198,2,1265,Cash
TXN00086645,2024-05-21,ST035,CUST08093,P0358,3,1036,Cash
TXN00085794,2024-03-23,ST014,CUST02716,P0127,1,1003,Cash
TXN00054750,2024-03-24,ST047,CUST06742,P0028,1,553,Debit Card
TXN00073903,2024-05-25,ST039,CUST00721,P0303,1,1468,Cash
TXN00037283,2024-03-25,ST000,CUST02118,P0110,1,1407,Cash
TXN00010313,2024-01-12,ST042,CUST03388,P0012,2,7384,Credit Card
TXN00021542,2024-06-01,ST041,CUST09264,P0024,3,9099,Debit Card
TXN00082809,2024-03-19,ST017,CUST04964,P0033,5,2615,Credit Card
TXN00002055,2024-04-22,ST011,CUST08959,P0354,4,3597,UPI
TXN00055245,2024-04-16,ST027,CUST04195,P0190,4,2308,Debit Card
TXN00077080,2024-04-18,ST040,CUST07434,P0059,3,1447,UPI
TXN00007617,2024-05-08,ST034,CUST02292,P0230,1,3521,Cash
TXN00030118,2024-01-22,ST018,CUST08461,P0032,2,24674,Credit Card
TXN00084319,2024-06-26,ST008,CUST03727,P0357,3,546,Debit Card
TXN00090562,2024-04-13,ST026,CUST05790,P0120,1,3688,UPI
TXN00095484,2024-04-10,ST035,CUST04002,P0087,3,1465,Debit Card
TXN00064348,2024-02-25,ST010,CUST03383,P0365,3,374,Credit Card
TXN00045517,2024-04-06,ST022,CUST06632,P0312,3,38236,Debit Card
TXN00092235,2024-03-03,ST008,CUST09026,P0295,1,152,Credit Card
TXN00062988,2024-03-08,ST021,CUST09885,P0244,1,1311,Credit Card
TXN00099402,2024-05-15,ST002,CUST03047,P0112,4,27371,Credit Card
TXN00051351,2024-03-05,ST009,CUST09765,P0101,2,345,Cash
TXN00033370,2024-04-13,ST043,CUST01321,P0327,5,2707,Credit Card
TXN00038674,2024-02-17,ST025,CUST09771,P0346,4,5142,Debit Card
TXN00018018,2024-03-10,ST042,CUST06613,P0367,1,3138,UPI
TXN00069250,2024-03-24,ST046,CUST06614,P0287,3,48573,Credit Card
TXN00015752,2024-03-06,ST041,CUST01495,P0155,3,42169,Debit Card
TXN00045553,2024-03-21,ST045,CUST02082,P0068,1,36259,Cash
TXN00053925,2024-01-18,ST010,CUST08271,P0065,4,13971,UPI
TXN00081370,2024-01-28,ST048,CUST05745,P0341,4,45920,Cash
TXN00049350,2024-02-01,ST021,CUST07809,P0490,4,1226,Credit Card
TXN00022442,2024-02-17,ST005,CUST03266,P0391,2,1392,Credit Card
TXN00025897,2024-06-03,ST031,CUST03083,P0169,4,1250,Credit Card
TXN00064642,2024-04-05,ST023,CUST00719,P0321,2,1532,UPI
TXN00061369,2024-05-21,ST025,CUST02333,P0318,5,3595,Credit Card
TXN00099241,2024-04-13,ST035,CUST07994,P0461,5,20737,Debit Card
TXN00048942,2024-01-27,ST001,CUST00094,P0316,4,48387,Cash
TXN00037891,2024-01-24,ST029,CUST02127,P0142,4,378,Debit Card
TXN00085323,2024-03-21,ST048,CUST03282,P0218,2,444,UPI
TXN00034214,2024-05-06,ST032,CUST09784,P0340,2,827,Debit Card
TXN00013157,2024-01-27,ST048,CUST01533,P0375,2,3566,Debit Card
TXN00041916,2024-05-26,ST031,CUST01818,P0310,4,25585,Credit Card
TXN00059084,2024-03-10,ST014,CUST05653,P0069,4,35751,Debit Card
TXN00009067,2024-03-30,ST014,CUST05676,P0047,5,11236,Cash
TXN00042145,2024-03-24,ST049,CUST02416,P0295,4,152,Credit Card
TXN00098246,2024-02-18,ST006,CUST04957,P0407,4,1658,Cash
TXN00020541,2024-01-14,ST049,CUST00842,P0453,3,1077,Cash
TXN00062539,2024-05-05,ST024,CUST04646,P0145,2,20363,Debit Card
TXN00010121,2024-02-22,ST023,CUST00266,P0238,3,1099,Cash
TXN00091798,2024-06-26,ST013,CUST04697,P0382,2,1499,Credit Card
TXN00062433,2024-03-23,ST034,CUST06110,P0086,1,4457,Debit Card
TXN00008397,2024-03-26,ST011,CUST00917,P0241,4,1861,Cash
TXN00073489,2024-02-29,ST022,CUST09467,P0383,5,2907,Cash
TXN00060644,2024-03-08,ST006,CUST00841,P0413,1,-506,Cash
TXN00009247,2024-03-26,ST026,CUST06098,P0337,1,3860,Debit Card
TXN00078691,2024-05-05,ST012,CUST06048,P0211,5,668,Credit Card
TXN00087186,2024-04-26,ST003,CUST09819,P0258,2,13308,UPI
TXN00048370,2024-01-01,ST037,CUST04995,P0206,5,37083,Debit Card
TXN00062333,2024-04-25,ST022,CUST01970,P0223,5,2916,Credit Card
TXN00048074,2024-04-28,ST048,CUST09493,P0487,1,1888,Credit Card
TXN00040805,2024-06-09,ST035,CUST01500,P0020,1,1286,Cash
TXN00049304,2024-04-23,ST046,CUST09415,P0230,3,3521,UPI
TXN00072194,2024-04-06,ST000,CUST08836,P0007,2,2096,UPI
TXN00091867,2024-03-17,ST031,CUST03969,P0035,2,746,Debit Card
TXN00009426,2024-03-01,ST048,CUST03310,P0348,5,1183,Cash
TXN00072722,2024-05-24,ST022,CUST03307,P0128,5,35064,Credit Card
TXN00007642,2024-03-25,ST020,CUST00428,P0302,1,402,Debit Card
TXN00066660,2024-04-05,ST004,CUST02712,P0046,3,28758,Credit Card
TXN00016662,2024-06-03,ST004,CUST08191,P0263,4,38944,UPI
TXN00095623,2024-03-23,ST006,CUST00805,P0088,2,4153,UPI
TXN00089482,2024-03-04,ST041,CUST08759,P0325,4,351,UPI
TXN00055444,2024-04-14,ST016,CUST03498,P0077,5,35822,Credit Card
TXN00099333,2024-03-04,ST014,CUST02774,P0311,2,8682,Debit Card
TXN00085165,2024-02-14,ST016,CUST08923,P0290,2,1164,UPI
TXN00036203,2024-06-21,ST019,CUST08502,P0483,2,4232,Credit Card
TXN00079339,2024-03-21,ST046,CUST05844,P0158,2,4841,UPI
TXN00003073,2024-02-26,ST029,CUST06343,P0487,2,1888,UPI
TXN00082149,2024-02-13,ST011,CUST05055,P0497,4,1585,Cash
TXN00017473,2024-03-21,ST030,CUST04141,P0085,2,986,Debit Card
TXN00064122,2024-01-12,ST020,CUST00542,P0438,4,1735,Debit Card
TXN00024958,2024-04-13,ST002,CUST07581,P0330,3,28999,Credit Card
TXN00088266,2024-03-24,ST037,CUST01590,P0425,2,9592,Cash
TXN00095676,2024-06-28,ST017,CUST07099,P0207,3,-3873,Debit Card
TXN00042926,2024-05-25,ST000,CUST07975,P0101,4,345,Cash
TXN00020451,2024-06-24,ST030,CUST00709,P0253,1,664,Debit Card
TXN00029650,2024-03-21,ST011,CUST02704,P0449,5,687,Debit Card
TXN00002236,2024-06-08,ST049,CUST03730,P0004,1,4479,UPI
TXN00026925,2024-01-29,ST038,CUST01665,P0277,4,4363,Cash
TXN00057912,2024-04-12,ST039,CUST05309,P0117,3,9501,Debit Card
TXN00059508,2024-05-23,ST043,CUST07713,P0165,4,36524,Debit Card
TXN00002530,2024-04-24,ST022,CUST07660,P0333,1,41211,Debit Card
TXN00034650,2024-02-07,ST022,CUST02189,P0293,5,9831,Credit Card
TXN00076106,2024-04-22,ST005,CUST07846,P0453,5,1077,Debit Card
TXN00015786,2024-02-22,ST042,CUST05679,P0026,3,295,Cash
TXN00099145,2024-04-24,ST023,CUST00114,P0225,2,4696,Debit Card
TXN00041082,2024-04-14,ST044,CUST07183,P0233,2,16231,Credit Card
TXN00060309,2024-01-09,ST012,CUST02112,P0124,3,1801,UPI
TXN00057553,2024-04-10,ST019,CUST08569,P0459,4,1332,Credit Card
TXN00007131,2024-03-27,ST029,CUST06604,P0455,2,43440,Cash
TXN00093550,2024-03-28,ST047,,P0369,1,982,Debit Card
TXN00018939,2024-03-25,ST035,CUST08584,P0428,1,6926,Cash
TXN00060111,2024-06-03,ST035,CUST04378,P0494,4,3336,Credit Card
TXN00048790,2024-04-23,ST026,CUST03706,P0201,4,21404,Debit Card
TXN00082604,2024-02-22,ST002,CUST08062,P0270,1,271,Credit Card
TXN00074546,2024-01-07,ST030,CUST03377,P0164,2,798,Debit Card
TXN00088170,2024-04-09,ST035,CUST04710,P0134,2,1225,Credit Card
TXN00066823,2024-02-02,ST003,CUST00000,P0302,1,402,Debit Card
TXN00089883,2024-04-17,ST029,CUST07934,P0470,2,27117,Debit Card
TXN00092626,2024-04-19,ST028,CUST08509,P0283,4,993,UPI
TXN00082480,2024-02-18,ST029,CUST03208,P0259,3,20056,Cash
TXN00094703,2024-01-18,ST024,CUST07873,P0475,2,13440,Cash
TXN00048280,2024-02-27,ST032,CUST05549,P0151,3,1462,Debit Card
TXN00055072,2024-02-26,ST022,CUST08083,P0370,2,1352,Cash
TXN00092951,2024-01-17,ST041,CUST04195,P0465,2,21721,UPI
TXN00074791,2024-02-11,ST031,CUST00211,P0479,4,3459,Debit Card
TXN00072203,2024-04-07,ST024,CUST02179,P0061,4,1667,Cash
TXN00040169,2024-01-13,ST037,CUST09587,P0070,2,881,Debit Card
TXN00046275,2024-03-18,ST029,CUST08781,P0125,5,56,Debit Card
TXN00056838,2024-03-05,ST012,CUST02647,P0412,5,198,UPI
TXN00085692,2024-02-29,ST010,CUST01629,P0266,4,915,Credit Card
TXN00020062,2024-05-08,ST007,CUST05737,P0098,2,4132,Cash
TXN00066119,2024-04-21,ST046,CUST00621,P0271,2,1125,Debit Card
TXN00099844,2024-06-18,ST029,CUST05678,P0329,5,806,Credit Card
TXN00049364,2024-04-13,ST023,CUST00447,P0443,5,1298,Debit Card
TXN00076136,2024-05-29,ST007,CUST00349,P0032,1,24674,Cash
TXN00040637,2024-02-23,ST034,CUST05661,P0449,1,687,UPI
TXN00043755,2024-01-12,ST033,CUST03070,P0451,2,512,Cash
TXN00075460,2024-06-02,ST023,CUST09256,P0158,2,4841,UPI
TXN00042230,2024-02-03,ST047,CUST01076,P0459,3,1332,Credit Card
TXN00056426,2024-05-20,ST031,CUST05963,P0437,2,1543,Debit Card
TXN00091830,2024-01-13,ST022,CUST04267,P0388,2,1100,Debit Card
TXN00043935,2024-03-26,ST032,CUST02506,P0482,3,30315,UPI
TXN00001973,2024-04-02,ST043,CUST09395,P0404,5,627,Debit Card
TXN00004428,2024-02-07,ST000,CUST00840,P0400,4,24095,Credit Card
TXN00065249,2024-01-27,ST004,CUST02799,P0094,5,355,Credit Card
TXN00034363,2024-05-20,ST005,CUST07223,P0145,4,20363,Credit Card
TXN00095522,2024-01-25,ST029,CUST00679,P0350,1,1805,Credit Card
TXN00060139,2024-01-07,ST029,CUST07223,P0292,1,2609,Cash
TXN00076477,2024-01-17,ST007,CUST09694,P0454,3,1766,UPI
TXN00001279,2024-03-30,ST023,CUST00217,P0389,3,1186,Debit Card
TXN00040206,2024-02-01,ST035,CUST06988,P0385,5,35790,Debit Card
TXN00005428,2024-04-25,ST032,CUST08937,P0050,3,16968,Credit Card
TXN00009595,2024-03-19,ST039,CUST09388,P0085,4,986,Cash
TXN00074816,2024-03-11,ST019,CUST02618,P0415,2,4535,Debit Card
TXN00042904,2024-03-18,ST032,CUST05485,P0135,3,9676,Cash
TXN00030825,2024-03-20,ST023,CUST08521,P0270,5,271,Credit Card
TXN00070745,2024-03-31,ST035,CUST04455,P0284,1,2763,Cash
TXN00056222,2024-01-25,ST001,CUST04318,P0082,4,659,Debit Card
TXN00063251,2024-04-06,ST023,CUST00477,P0495,2,531,Debit Card
TXN00008955,2024-03-09,ST019,CUST08100,P0253,1,664,Cash
TXN00044441,2024-02-06,ST047,CUST08816,P0230,4,3521,Credit Card
TXN00089373,2024-04-08,ST038,CUST08177,P0344,3,22551,Credit Card
TXN00082930,2024-05-09,ST013,CUST06182,P0336,4,4406,UPI
TXN00093414,2024-06-05,ST027,CUST00895,P0350,2,1805,Debit Card
TXN00041064,2024-03-02,ST006,CUST04609,P0281,1,32664,Credit Card
TXN00022472,2024-06-02,ST023,CUST05433,P0227,1,12725,Credit Card
TXN00013812,2024-03-06,ST028,CUST06123,P0175,3,3160,Credit Card
TXN00085994,2024-06-05,ST040,CUST00936,P0192,5,248,Debit Card
TXN00039466,2024-05-16,ST048,CUST08444,P0152,2,22813,UPI
TXN00068779,2024-01-08,ST003,CUST03835,P0050,3,16968,UPI
TXN00071951,2024-04-22,ST021,CUST02580,P0192,5,248,Debit Card
TXN00067930,2024-01-25,ST031,CUST01382,P0103,5,20129,Credit Card
TXN00058600,2024-03-10,ST031,CUST04679,P0387,1,5584,Debit Card
TXN00042799,2024-03-30,ST034,CUST09677,P0078,3,1537,UPI
TXN00062480,2024-05-24,ST040,CUST06429,P0010,5,6279,Cash
TXN00068811,2024-01-27,ST035,CUST09739,P0330,3,28999,UPI
TXN00027931,2024-02-09,ST009,,P0122,4,4513,Debit Card
TXN00048293,2024-04-13,ST009,CUST05965,P0150,2,1119,UPI
TXN00074066,2024-03-30,ST041,CUST03243,P0097,4,12511,Debit Card
TXN00098401,2024-04-10,ST023,CUST08957,P0138,5,1369,Cash
TXN00024658,2024-01-21,ST012,CUST08635,P0457,5,1897,Debit Card
TXN00000631,2024-06-09,ST029,,P0100,4,2010,Credit Card
TXN00074047,2024-01-01,ST012,CUST00478,P0206,1,37083,UPI
TXN00038395,2024-01-09,ST007,CUST06695,P0264,2,4915,Debit Card
TXN00038022,2024-03-20,ST006,CUST05315,P0463,5,741,Cash
TXN00056881,2024-05-11,ST008,CUST04668,P0152,1,22813,Credit Card
TXN00051155,2024-04-14,ST044,CUST01466,P0410,1,9621,UPI
TXN00010749,2024-01-04,ST025,CUST00719,P0278,5,2306,Debit Card
TXN00013711,2024-02-02,ST013,CUST04228,P0323,4,407,UPI
TXN00001525,2024-02-24,ST035,CUST06672,P0343,3,1028,Credit Card
TXN00009707,2024-03-26,ST020,CUST07415,P0408,1,10902,Cash
TXN00008041,2024-02-26,ST037,CUST01884,P0154,4,1332,UPI
TXN00050022,2024-04-06,ST008,CUST06748,P0326,2,3883,UPI
TXN00080862,2024-05-28,ST011,CUST04967,P0352,3,9166,Credit Card
TXN00099087,2024-04-24,ST045,CUST06797,P0483,2,4232,Cash
TXN00033510,2024-03-07,ST044,,P0441,4,1492,Debit Card
TXN00049370,2024-02-04,ST030,CUST09064,P0192,2,248,UPI
TXN00051648,2024-04-15,ST038,CUST01212,P0107,5,2765,UPI
TXN00092068,2024-02-08,ST003,CUST08189,P0302,3,402,Cash
TXN00053871,2024-01-30,ST030,CUST07262,P0136,1,43435,Cash
TXN00075888,2024-06-29,ST031,CUST00282,P0231,3,15424,Credit Card
TXN00059578,2024-02-03,ST045,CUST06411,P0121,1,435,Credit Card
TXN00036280,2024-03-27,ST014,CUST09874,P0037,2,845,Debit Card
TXN00031259,2024-01-16,ST033,CUST01005,P0174,4,4215,Debit Card
TXN00002745,2024-05-16,ST047,CUST09328,P0229,3,1759,Credit Card
TXN00074015,2024-04-21,ST026,CUST09846,P0134,1,1225,UPI
TXN00015827,2024-04-07,ST007,CUST08468,P0283,1,993,Debit Card
TXN00020112,2024-03-30,ST039,CUST03766,P0358,1,1036,Debit Card
TXN00020514,2024-04-13,ST021,CUST02704,P0265,5,1535,Cash
TXN00055497,2024-05-18,ST007,CUST04683,P0167,3,25076,Cash
TXN00042479,2024-03-21,ST024,CUST04259,P0361,5,1536,Credit Card
TXN00039480,2024-05-15,ST009,CUST00072,P0458,4,2266,Credit Card
TXN00063053,2024-01-29,ST038,CUST03429,P0343,5,1028,Credit Card
TXN00091497,2024-03-04,ST036,CUST00394,P0227,1,12725,Debit Card
TXN00004857,2024-06-18,ST007,CUST03713,P0384,3,690,UPI
TXN00070743,2024-05-29,ST046,CUST00268,P0371,5,1643,Credit Card
TXN00091909,2024-03-24,ST046,CUST03592,P0159,5,4571,Debit Card
TXN00028948,2024-01-21,ST032,CUST05291,P0452,3,3752,Cash
TXN00099919,2024-05-12,ST021,CUST07436,P0477,1,17644,UPI
TXN00067580,2024-03-21,ST025,CUST03659,P0065,3,13971,UPI
TXN00068152,2024-02-29,ST032,CUST02985,P0115,3,29166,UPI
TXN00052690,2024-05-17,ST007,CUST07181,P0012,5,7384,Credit Card
TXN00079470,2024-01-13,ST039,CUST05824,P0146,5,7300,Debit Card
TXN00046223,2024-01-11,ST013,CUST06973,P0195,1,2970,Debit Card
